연도,광역시도,기초지자체,광역주관,축제명,유형,개최기간,개최장소,개최방식,시작월,계절,최초개최년도,운영연수,연수구간,"예산합계
(백만원)","국비
(백만원)","지방비
(백만원)","기타
(백만원)","방문객합계
(前년실적)","내국인
(前년)","외국인
(前년)",방문객상태,"예산효율
(명/백만)","1인당예산
(원)","외국인비중
(%)","국비비중
(%)",전담조직명,조직유형,국비지원부처,인구감소지역_여부,문화관광축제_지정여부,기초인구수,관계인구지수,총방문객,총예산_백만,국비_백만,지방비_백만,기타_백만,외국인방문객,외국인비중_재산출,국비의존도_재산출,자체자립도_비율,개최일수_추정,예산효율_명_백만,1인당투입예산_원,일평균방문객,일평균투입예산_백만,전담조직_유무,국비지원_여부,규모등급_5단계,투자효율등급
2025,경기도,포천시,N,제28회 포천 산정호수 명성산 억새꽃축제,문화예술,10월18일~11월2일,"산정호수, 명성산 일원",대면,10.0,가을,1997.0,29.0,장기(21년↑),0.0,400.0,0.0,434557.0,434557.0,0.0,,정상,,0.0,,,재단(관광/문화/예술),재단법인,포천문화관광재단,0,0,,,434557.0,0.0,400.0,0.0,434557.0,,,0.0,0.0,3,,0.0,144852.33333333334,0.0,1,1,1등급(초대형),
2025,경기도,포천시,N,포천시민의날,주민화합,10월18일~10월19일,포천시 종합운동장,대면,10.0,가을,2003.0,23.0,장기(21년↑),0.0,290.0,0.0,30000.0,30000.0,0.0,,정상,,0.0,,,정부·지자체,지자체직접,포천시,0,0,,,30000.0,0.0,290.0,0.0,30000.0,,,0.0,0.0,3,,0.0,10000.0,0.0,1,1,3등급,
2025,경기도,포천시,N,2025 포천 한탄강 세계 드론 제전,문화예술,10월9일~10월12일,포천 한탄강 일대,대면,10.0,가을,2025.0,1.0,신규(1년),500.0,2066.0,0.0,,,,,신규축제,,,,413.2,정부·지자체,지자체직접,포천시,0,0,,,,500.0,2066.0,0.0,,,0.0,413.2,0.0,3,,,,166.66666666666666,1,1,,
2025,경기도,포천시,N,포천 한우 축제,지역특산물,9월27일~9월28일,한탄강 생태경관단지 일원,대면,9.0,가을,2012.0,14.0,중기(6~20년),0.0,200.0,0.0,10000.0,10000.0,0.0,,정상,,0.0,,,정부·지자체,지자체직접,포천시,0,0,,,10000.0,0.0,200.0,0.0,10000.0,,,0.0,0.0,3,,0.0,3333.3333333333335,0.0,1,1,4등급,
2025,경기도,포천시,N,한탄강 세계지질공원 가든페스타(봄),자연생태,5월3일~6월15일,한탄강 생태경관단지 일원,대면,5.0,봄,2025.0,1.0,신규(1년),0.0,145.0,0.0,,,,,신규축제,,,,,정부·지자체,지자체직접,포천시,0,0,,,,0.0,145.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,포천시,N,한탄강 세계지질공원 가든페스타(가을),자연생태,8월23일~11월9일,한탄강 생태경관단지 일원,대면,8.0,여름,2024.0,2.0,단기(2~5년),0.0,145.0,0.0,298716.0,298716.0,0.0,,정상,,0.0,,,정부·지자체,지자체직접,포천시,0,0,,,298716.0,0.0,145.0,0.0,298716.0,,,0.0,0.0,3,,0.0,99572.0,0.0,1,1,1등급(초대형),
2025,경기도,포천시,N,포천백운계곡 동장군 축제,자연생태,12월20일~2월22일,포천백운계곡 일원,대면,12.0,겨울,2004.0,22.0,장기(21년↑),0.0,0.0,100.0,50000.0,50000.0,0.0,,정상,,0.0,,,민간 협/단체,민간/협회,포천시,0,0,,,50000.0,0.0,0.0,100.0,50000.0,,,0.0,0.0,3,,0.0,16666.666666666668,0.0,1,0,3등급,
2025,경기도,포천시,N,2025년 포천 농특산물 대축제(상반기),지역특산물,5월3일~6월15일,한탄강 생태경관단지,대면,5.0,봄,2010.0,16.0,중기(6~20년),0.0,94.0,0.0,13000.0,13000.0,0.0,,정상,,0.0,,,공공 기타,기타,포천시농업재단,0,0,,,13000.0,0.0,94.0,0.0,13000.0,,,0.0,0.0,3,,0.0,4333.333333333333,0.0,1,1,4등급,
2025,경기도,포천시,N,2025년 포천 농특산물 대축제(하반기),지역특산물,8월23일~11월9일,한탄강 생태경관단지,대면,8.0,여름,2010.0,16.0,중기(6~20년),0.0,174.0,0.0,13000.0,13000.0,0.0,,정상,,0.0,,,공공 기타,기타,포천시농업재단,0,0,,,13000.0,0.0,174.0,0.0,13000.0,,,0.0,0.0,3,,0.0,4333.333333333333,0.0,1,1,4등급,
2025,경기도,포천시,N,2025 포천 한탄강 윈터 환타지아,자연생태,12월19일~2월22일,한탄강 생태경관단지,대면,12.0,겨울,2025.0,1.0,신규(1년),0.0,700.0,0.0,,,,,신규축제,,,,,정부·지자체,지자체직접,포천시,0,0,,,,0.0,700.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,양평군,N,제15회 양평용문산 산나물축제,지역특산물,4월25일~4월27일,용문산관광지,대면,4.0,봄,2008.0,18.0,중기(6~20년),0.0,700.0,0.0,131814.0,131814.0,0.0,,정상,,0.0,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,131814.0,0.0,700.0,0.0,131814.0,,,0.0,0.0,3,,0.0,43938.0,0.0,1,1,2등급,
2025,경기도,양평군,N,제3회 우리밀 축제,지역특산물,5월~5월,청운면 일원,대면,5.0,봄,2023.0,3.0,단기(2~5년),0.0,100.0,0.0,43000.0,43000.0,0.0,,정상,,0.0,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,43000.0,0.0,100.0,0.0,43000.0,,,0.0,0.0,3,,0.0,14333.333333333334,0.0,1,1,3등급,
2025,경기도,양평군,N,제3회 겨울엔 양평,주민화합,12월1일~1월30일,양평군 일원,대면,12.0,겨울,2023.0,3.0,단기(2~5년),0.0,150.0,0.0,,,,,미집계,,,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,,0.0,150.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,양평군,N,제26회 양평단월고로쇠축제,지역특산물,3월15일~3월16일,단월면 일원,대면,3.0,봄,1999.0,27.0,장기(21년↑),0.0,150.0,0.0,,,,,정상,,,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,,0.0,150.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,양평군,N,제22회 산수유한우축제,지역특산물,3월29일~3월30일,개군면 일원,대면,3.0,봄,2004.0,22.0,장기(21년↑),0.0,150.0,0.0,,,,,정상,,,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,,0.0,150.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,양평군,N,제15회 양평용문산 산나물축제,지역특산물,4월25일~4월27일,용문역 일원,대면,4.0,봄,2008.0,18.0,중기(6~20년),0.0,150.0,0.0,,,,,정상,,,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,,0.0,150.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,양평군,N,제1회  양평수박 축제,지역특산물,7월5일~7월6일,청운면 일원,대면,7.0,여름,2025.0,1.0,신규(1년),0.0,80.0,0.0,,,,,신규축제,,,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,,0.0,80.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,양평군,N,제6회 양평부추축제,지역특산물,10월~10월,양동역 일원,대면,10.0,가을,2016.0,10.0,중기(6~20년),0.0,150.0,0.0,10000.0,10000.0,0.0,,정상,,0.0,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,10000.0,0.0,150.0,0.0,10000.0,,,0.0,0.0,3,,0.0,3333.3333333333335,0.0,1,1,4등급,
2025,경기도,양평군,N,제3회 지평전통발효축제,지역특산물,10월~10월,지평면 일원,대면,10.0,가을,2023.0,3.0,단기(2~5년),0.0,100.0,0.0,,,,,정상,,,,,지자체 위원회,추진위원회,양평군청 ,0,0,,,,0.0,100.0,0.0,,,0.0,0.0,0.0,3,,,,0.0,1,1,,
2025,경기도,양평군,N,제8회 갈산누리봄축제,주민화합,4월4일~4월6일,양평생활체육공원 일원,대면,4.0,봄,2017.0,9.0,중기(6~20년),0.0,0.0,35.0,50000.0,50000.0,0.0,,정상,,0.0,,,지자체 위원회,추진위원회,양평군청,0,0,,,50000.0,0.0,0.0,35.0,50000.0,,,0.0,0.0,3,,0.0,16666.666666666668,0.0,1,0,3등급,
