"지역축제 개최계획 통합 정제 데이터 (2023~2026) | 총 4,783개 | 방문객=전년 실적값",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
2023,전라남도,광양시,N,광양동백축제,자연생태,3월중(3일),옥룡면 일원,대면,,미상,2017,7,중기(6~20년),30,,30,,0,,,정상,0,,,,광양동백축제추진위원회,추진위원회,
2023,전라남도,광양시,N,백운산국사봉철쭉축제,자연생태,4월중(3일),옥곡면 일원,대면,,미상,2006,18,중기(6~20년),40,,40,,0,,,정상,0,,,,백운산국사벙철쭉축제추진위원회,추진위원회,
2023,전라남도,광양시,N,(가칭)광양2022 K-POP 슈퍼 페스티벌,문화예술,5월중(3일),중마동 일원,혼합,,미상,2023,1,신규(1년),500,,500,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,광양시,N, 광양전어축제,특산물,8월중(3일),진월면 일원,대면,,미상,1998,26,장기(21년↑),80,,80,,0,,,정상,0,,,,광양전어축제추진위원회,추진위원회,
2023,전라남도,광양시,N,광양전통숯불구이축제,특산물,10월중(3~4일),광양읍 서천변 일원,대면,,미상,1999,25,장기(21년↑),100,,100,,0,,,정상,0,,,,광양전통숯불구이축제추진위원회,추진위원회,
2023,전라남도,담양군,N,2023 뱀부페스티벌,자연생태,5.3.~5.7(6일),"죽녹원, 관방제림",대면,5,봄,1999,25,장기(21년↑),400,,400,,500000,500000,,정상,1250,800,,,(사)담양대나무축제위원회,추진위원회,
2023,전라남도,담양군,N,용면 추월산 벚꽃축제,자연생태,4월초(2일),추월산 광장,대면,,미상,2006,18,중기(6~20년),35,,35,,2000,2000,,정상,57.1,17500,,,용면청년회,기타조직,
2023,전라남도,담양군,N,한여름밤의 별빛달빛축제,문화예술,8월말(3일),야외음악당 일원,대면,,미상,2023,1,신규(1년),200,,200,,,,,신규축제,,,,,공공,기타조직,
2023,전라남도,담양군,N,고서포도축제,특산물,8월중(3일),증암천 일원,대면,,미상,1999,25,장기(21년↑),35,,35,,2000,2000,,정상,57.1,17500,,,고서포도축제위원회,추진위원회,
2023,전라남도,담양군,N,담양산타축제,문화예술,12월중(10일),메타프로방스,대면,,미상,2017,7,중기(6~20년),150,,150,,50000,50000,,정상,333.3,3000,,,담양산타축제추진위원회,추진위원회,
2023,전라남도,곡성군,N,제13회 곡성세계장미축제,자연생태,5.20.~5.29.,섬진강기차마을,대면,5,봄,2010,14,중기(6~20년),800,,800,,281545,281545,,정상,351.9,2841,,,곡성군,기타조직,
2023,전라남도,곡성군,N,2023 곡성아이스크림페스티벌,주민화합,7.14.~7.16.,레저문화센터,대면,7,여름,2022,2,단기(2~5년),280,,280,,15000,15000,,정상,53.6,18667,,,곡성군,기타조직,
2023,전라남도,곡성군,N,제23회 곡성심청어린이대축제,문화예술,10.6.~10.9.,섬진강기차마을,대면,10,가을,2021,3,단기(2~5년),480,,480,,35154,35154,,정상,73.2,13654,,,곡성군,기타조직,
2023,전라남도,구례군,N,제24회 구례산수유꽃축제,자연생태,3.11.~3.19.,산동면 일원,대면,3,봄,1999,25,장기(21년↑),480,,480,,,,,미개최,,,,,구례산수유꽃축제추진위원회,추진위원회,
2023,전라남도,구례군,N,구례300리 벚꽃축제,자연생태,3.31.~4.2.,"구례읍, 문척면 일원",대면,3,봄,2004,20,중기(6~20년),290,,290,,,,,미개최,,,,,구례300리벚꽃축제추진위원회,추진위원회,
2023,전라남도,구례군,N,제79회 지리산남악제 및 42회 군민의 날 행사,전통역사,4.20.~4.22.예정,구례군 일원,대면,4,봄,1945,79,장기(21년↑),345,1.4,343.6,,2000,2000,,정상,5.8,172500,,0.4,지리산남악제및군민의날행사축제추진위원회,추진위원회,문화재청
2023,전라남도,구례군,N,구례자연드림 뮤직페스티벌,문화예술,8.19.~8.20.예정,구례자연드림파크,대면,8,여름,2015,9,중기(6~20년),500,,150,350,6596,6596,,정상,13.2,75804,,,(사)구례자연드림파크 입주기업체협의회,사단법인,
2023,전라남도,구례군,N,화엄음악제,문화예술,10.6.~10.8.예정,화엄사 일원,대면,10,가을,2005,19,중기(6~20년),100,,100,,2000,2000,,정상,20,50000,,,화엄음악제집행위원회,추진위원회,
2023,전라남도,구례군,N,2023 구례동편소리축제,문화예술,10.13.~10.15.예정,서시천체육공원일원,대면,10,가을,2008,16,중기(6~20년),250,,250,,2000,2000,,정상,8,125000,,,구례동편소리축제추진위원회,추진위원회,
2023,전라남도,구례군,N,제47회 지리산피아골단풍 축제,자연생태,11.4.~11.5.예정,토지면 일원,대면,11,가을,1977,47,장기(21년↑),120,,120,,1500,1500,,정상,12.5,80000,,,지리산피아골단풍축제추진위원회,추진위원회,
2023,전라남도,고흥군,N,제13회 고흥우주항공축제,기타,04.21~04.23,나로우주과학관,대면,4,봄,2004,20,중기(6~20년),350,,350,,35300,35000,300,정상,100.9,9915,0.8,,고흥군축제추진위원회,추진위원회,
2023,전라남도,고흥군,N,제21회 녹동바다불꽃축제,기타,05.18~05.21,녹동 구항,대면,5,봄,2000,24,장기(21년↑),200,,100,100,25100,25000,100,정상,125.5,7968,0.4,,녹동청년회의소,기타조직,
2023,전라남도,고흥군,N,제3회 고흥 유자석류 축제,특산물,11.02~11.05,유자석류축제장,혼합,11,가을,2019,5,단기(2~5년),650,,650,,46200,45700,500,정상,71.1,14069,1.1,,고흥군축제추진위원회,추진위원회,
2023,전라남도,보성군,N,보성다향대축제,특산물,04.29.~05.07.,차문화공원,대면,4,봄,1975,49,장기(21년↑),930,30,900,,0,,,정상,0,,,3.2,보성다향대축제추진위원회,추진위원회,문체부
2023,전라남도,보성군,N,서편제보성소리축제,문화예술,04.29.~05.01.,문화예술회관,대면,4,봄,1998,26,장기(21년↑),475,,475,,0,,,정상,0,,,,서편제보성소리축제추진위원회,추진위원회,
2023,전라남도,보성군,N,율포해변 불꽃축제,주민화합,5월중,율포해변,대면,,미상,2019,5,단기(2~5년),290,,290,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,보성군,N,보성전어축제,특산물,8월중,율포해변,대면,,미상,2004,20,중기(6~20년),55,,55,,0,,,정상,0,,,,보성전어축제추진위원회,추진위원회,
2023,전라남도,보성군,N,벌교꼬막&문학축제,특산물,11월중,벌교읍 거리,대면,,미상,2001,23,장기(21년↑),200,,200,,0,,,정상,0,,,,벌교꼬막&문학축제추진위원회,추진위원회,
2023,전라남도,보성군,N,보성차밭빛축제,주민화합,12월중,차문화공원,대면,,미상,1999,25,장기(21년↑),900,,900,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,화순군,N,봄꽃과 함께하는 화순 고인돌 축제,전통역사,04.21.~04.30.,고인돌유적지,대면,4,봄,2023,1,신규(1년),1000,,1000,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,화순군,N,화순 캠핑뮤직페스티벌,문화예술,7월중,고인돌유적지,대면,,미상,2023,1,신규(1년),250,,250,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,화순군,N,화순 고인돌과 함께하는 국화향연,자연생태,10~11월중,고인돌유적지,대면,,미상,2013,11,중기(6~20년),1000,,1000,,2799905,2799905,,정상,2799.9,357,,,공공(시군),기타조직,
2023,전라남도,화순군,N,화순 고인돌 별빛 소나타,문화예술,12월중,고인돌유적지,대면,,미상,2023,1,신규(1년),250,,250,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,화순군,N,동구리호수공원 봄축제,자연생태,4월중,동구리 호수공원,대면,,미상,2016,8,중기(6~20년),50,,50,,0,,,정상,0,,,,화순읍청년연합회,기타조직,
2023,전라남도,화순군,N,백아산 철쭉제,자연생태,5월중,백아산 ,대면,,미상,1999,25,장기(21년↑),20,,20,,0,,,정상,0,,,,백아면청년회,기타조직,
2023,전라남도,화순군,N,운주문화축제,문화예술,5월중,운주사,대면,,미상,1996,28,장기(21년↑),90,,90,,0,,,정상,0,,,,화순운주문화축제추진위원회,추진위원회,
2023,전라남도,화순군,N,적벽문화축제,자연생태,4~5월중,"이서커뮤니티센터, 적벽 망향정",대면,,미상,1975,49,장기(21년↑),70,,70,,1500,1500,,정상,21.4,46667,,,적벽문화축제추진위원회,추진위원회,
2023,전라남도,장흥군,N,2023 정남진장흥키조개축제,특산물,5월초,수문항 일원,대면,,미상,2003,21,장기(21년↑),72,,50,22,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,장흥군,N,제16회 정남진장흥물축제,자연생태,7.29.~8.6.,탐진강볍,대면,7,여름,2008,16,중기(6~20년),2130,30,2100,,566250,547750,18500,정상,265.8,3762,3.3,1.4,장흥물축제추진위원회,추진위원회,
2023,전라남도,장흥군,N,2023 회령포 문화축제,전통역사,10월중,회진항 일원,대면,,미상,2017,7,중기(6~20년),130,130,0,,5023,4211,812,정상,38.6,25881,16.2,100,회령포문화축제추진위원회,추진위원회,
2023,전라남도,장흥군,N,제12회 장평명품호두축제,특산물,10월중,장평면 체육광장 일원,대면,,미상,2011,13,중기(6~20년),36,,36,,1200,1200,,정상,33.3,30000,,,공공(시군),기타조직,
2023,전라남도,장흥군,N,2023 장흥표고버섯축제,특산물,10월중,유치면 다목적복지관 광장,대면,,미상,2015,9,중기(6~20년),20,,20,,1800,1800,,정상,90,11111,,,공공(시군),기타조직,
2023,전라남도,강진군,N,제51회 강진청자축제,전통역사,02.23.~03.01.,대구면 청자촌,대면,2,겨울,1973,51,장기(21년↑),950,,950,,0,,,정상,0,,,,강진군축제추진위원회,추진위원회,
2023,전라남도,강진군,N,강진 성전월출산 봄소풍가는날,자연생태,03.26.~03.28.,성전면 경포대 일원,대면,3,봄,2017,7,중기(6~20년),100,,100,,0,,,정상,0,,,,월출산축제추진위원회,추진위원회,
2023,전라남도,강진군,N,제6회 강진금곡사 벚꽃삼십리길축제,자연생태,03.31.~04.02.,군동면 까치내로 일원,대면,3,봄,2018,6,중기(6~20년),50,,50,,0,,,정상,0,,,,강진금곡사벚꽃삼십리길축제추진위원회,추진위원회,
2023,전라남도,강진군,N,제26회 전라병영성축제,전통역사,04.19.~04.24.,병영성 일원,대면,4,봄,1998,26,장기(21년↑),250,,250,,0,,,정상,0,,,,강진군축제추진위원회,추진위원회,
2023,전라남도,강진군,N,제13회 마량미항찰전어축제,특산물,09.28.~09.30.,마량항 일원,대면,9,가을,2009,15,중기(6~20년),50,,50,,0,,,정상,0,,,,마량미항찰전어축제추진위원회,추진위원회,
2023,전라남도,강진군,N,제8회 강진만춤추는갈대축제,자연생태,10.07.~11.05.,생태공원 일원,대면,10,가을,2016,8,중기(6~20년),500,,500,,0,,,정상,0,,,,강진군축제추진위원회,추진위원회,
2023,전라남도,해남군,N,땅끝매화축제,자연생태,3월중,산이 보해매실농원,대면,,미상,2009,15,중기(6~20년),60,,60,,12573,12573,,정상,209.6,4772,,,산이면 문화체육진흥회,기타조직,
2023,전라남도,해남군,N,달마고도 힐링축제,자연생태,3월 중,달마고도,대면,,미상,2018,6,중기(6~20년),80,,80,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,해남군,N,땅끝해남 어린이 공룡대축제,자연생태,5. 5. ~ 5. 7.,해남 공룡박물관,대면,5,봄,2023,1,신규(1년),290,,290,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,해남군,N,송호해변 여름축제,자연생태,7월~8월중,송호해수욕장,대면,,미상,2019,5,단기(2~5년),290,,290,,8000,8000,,정상,27.6,36250,,,공공(시군),기타조직,
2023,전라남도,해남군,N,오시아노 뮤직페스티벌,문화예술,8월중,오시아노 관광단지,대면,,미상,2021,3,단기(2~5년),200,,200,,2000,2000,,정상,10,100000,,,공공(시군),기타조직,
2023,전라남도,해남군,N,해남미남축제,특산물,10월말~11월초,대흥사 일원,대면,,미상,2019,5,단기(2~5년),700,,700,,165000,165000,,정상,235.7,4242,,,해남군축제추진위원회,추진위원회,
2023,전라남도,해남군,N,땅끝해넘이해맞이축제,자연생태,12.31.~'23.1.1.,땅끝 관광지,대면,12,겨울,1995,29,장기(21년↑),100,,100,,0,,,정상,0,,,,땅끝해넘이해맞이축제추진위원회,추진위원회,
2023,전라남도,영암군,N,영암왕인문화축제,문화예술,04.06.~04.09.,왕인박사유적지 일원,대면,4,봄,1997,27,장기(21년↑),990,30,960,,3570000,3570000,,정상,3606.1,277,,3,영암군향토축제추진위원회,추진위원회,문체부
2023,전라남도,영암군,N,월출산국화축제,자연생태,10월~11월,월출산기찬랜드,대면,,미상,2009,15,중기(6~20년),300,,300,,159380,159380,,정상,531.3,1882,,,공공(시군),기타조직,
2023,전라남도,영암군,N,마한축제,전통역사,10월중,마한문화공원,대면,,미상,2015,9,중기(6~20년),150,,150,,30000,30000,,정상,200,5000,,,영암군향토축제추진위원회,추진위원회,
2023,전라남도,영암군,N,영암무화과축제,특산물,9월중,미정,미정,,미상,1997,27,장기(21년↑),180,,100,80,30000,30000,,정상,166.7,6000,,,삼호읍 문예체육행사추진위원회,추진위원회,
2023,전라남도,무안군,N,2023 무안겨울숭어축제,특산물,2023.1.14.~1.15.,양간다리 수산시장 일원,대면,1,겨울,2023,1,신규(1년),90,,90,,0,,,정상,0,,,,,없음/미상,
2023,전라남도,무안군,N,제9회 황토갯벌축제,자연생태,2023.6.9.~6.11.,무안황토갯벌랜드 일원,대면,6,여름,2013,11,중기(6~20년),500,,500,,50000,50000,,정상,100,10000,,,,없음/미상,
2023,전라남도,무안군,N,제26회 무안연꽃축제,자연생태,2023.7.20.~7.23.,회산백련지 일원,대면,7,여름,1997,27,장기(21년↑),700,,700,,100000,100000,,정상,142.9,7000,,,,없음/미상,
2023,전라남도,무안군,N,제3회 무안YD 페스티벌,문화예술,2023.10.6.~10.8.,남악중앙공원 일원,대면,10,가을,2019,5,단기(2~5년),700,,700,,60000,60000,,정상,85.7,11667,,,,없음/미상,
2023,전라남도,함평군,N,제25회 함평나비대축제,자연생태,4. 27. ~ 5. 7.,함평엑스포공원,혼합,4,봄,1999,25,장기(21년↑),1000,,1000,,166726,166726,,정상,166.7,5998,,,함평축제관광재단,재단법인,
2023,전라남도,함평군,N,2023 대한민국 국향대전,자연생태,10. 20. ~ 11. 5.,함평엑스포공원,혼합,10,가을,2004,20,중기(6~20년),800,,800,,212057,212057,,정상,265.1,3773,,,함평축제관광재단,재단법인,
2023,전라남도,함평군,N,2023 꽃무릇 큰잔치,자연생태,9월중,해보면 용천사 일원,대면,,미상,2000,24,장기(21년↑),60,,60,,38000,38000,,정상,633.3,1579,,,함평축제관광재단,재단법인,
2023,전라남도,함평군,N,2023 대한민국 난명품대제전,특산물,3. 25. ~ 3. 26.,함평문화체육센터,대면,3,봄,2005,19,중기(6~20년),60,,60,,28500,28500,,정상,475,2105,,,함평난연합회,기타조직,
2023,전라남도,영광군,N,제9회 영광찰보리문화축제,자연생태,5.5.~5.6.,지내들 옹기돌탑공원,혼합,5,봄,2011,13,중기(6~20년),80,,60,20,0,,,정상,0,,,,영광찰보리문화축제추진위원회,추진위원회,
2023,전라남도,영광군,N,2023 영광법성포단오제,문화예술,6.22.~6.25.,법성포단오제 전수교육관,혼합,6,여름,,,미상,450,,300,150,110839,110639,200,정상,246.3,4060,0.2,,법성포단오제보존회,기타조직,
2023,전라남도,영광군,N,제23회 영광불갑산상사화축제,자연생태,9.16.~9.25.,불갑사 관광지,혼합,9,가을,2001,23,장기(21년↑),540,,520,20,403528,403028,500,정상,747.3,1338,0.1,,영광불갑산상사화축제추진위원회,추진위원회,
2023,전라남도,장성군,N,제22회 황룡강 (洪)길동무 꽃길 축제,자연생태,05.19~05.21.,"황룡강변 일원, 홍길동테마파크",대면,5,봄,1999,25,장기(21년↑),500,,500,,175958,175958,,정상,351.9,2842,,,장성군축제위원회,추진위원회,
2023,전라남도,장성군,N,제1회 어울림 음악회,기타,7월 중,상무평화공원,대면,,미상,2023,1,신규(1년),100,,100,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,장성군,N,제14회 축령산 편백산소축제,자연생태,7~10월 중,축령산,대면,,미상,2008,16,중기(6~20년),30,,30,,0,,,정상,0,,,,공공(시군),기타조직,
2023,전라남도,장성군,N,제8회 황룡강 가을꽃축제,자연생태,10.07.~10.15.,황룡강변 일원,대면,10,가을,2015,9,중기(6~20년),800,,800,,425199,425199,,정상,531.5,1881,,,장성군축제위원회,추진위원회,
2023,전라남도,장성군,N,제24회 백양단풍축제,자연생태,"4월, 11월 중","국립공원 백암산, 백양사",대면,,미상,1996,28,장기(21년↑),60,,60,,14430,14430,,정상,240.5,4158,,,공공(시군),기타조직,
